,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,LotFrontageRatio
58,SC60,RL,66.0,13682.0,Pave,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10.0,Hip,VinylSd,BrkFace,410.625,TA,PConc,TA,1410.0,Ex,Y,1426.0,1519.0,0.0,2747.625,0.0,0.0,3.0,1.0,3.0,1.0,Gd,10.0,1.0,Gd,BuiltIn,Fin,641.0,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,New,Partial,340037.5,4798.625,3.5,0.004823856161379915
59,SC20,RL,60.0,7200.0,Pave,Reg,Bnk,Inside,CollgCr,Norm,1Fam,1Story,5.0,Gable,HdBoard,None,0.0,TA,CBlock,TA,780.0,Ex,Y,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,352.0,TA,Y,196.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,124900.0,1912.0,1.0,0.008333333333333333
60,SC20,RL,63.0,13072.0,Pave,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1158.0,Ex,Y,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,0.0,No,Detchd,Unf,576.0,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,New,Partial,158000.0,2892.0,2.5,0.004819461444308446
61,SC75,RM,60.0,7200.0,Pave,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,2.5Unf,5.0,Gable,MetalSd,None,0.0,TA,BrkTil,Fa,530.0,TA,N,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,0.0,No,Detchd,Unf,288.0,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,101000.0,1929.0,1.0,0.008333333333333333
62,SC120,RL,44.0,6442.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8.0,Gable,VinylSd,Stone,178.0,TA,PConc,Gd,1370.0,Ex,Y,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,484.0,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,WD,Normal,202500.0,3224.0,2.0,0.006830176963675877
63,SC70,RM,50.0,10300.0,Pave,IR1,Bnk,Inside,OldTown,RRAn,1Fam,2Story,7.0,Gable,Stucco,None,0.0,TA,BrkTil,TA,576.0,Gd,Y,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,0.0,No,Detchd,Unf,480.0,TA,Y,12.0,11.0,0.0,0.0,0.0,0.0,WD,Normal,140000.0,2766.0,2.0,0.0048543689320388345
64,SC60,RL,0.0,9375.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,Gable,VinylSd,BrkFace,410.625,TA,PConc,TA,1057.0,Ex,Y,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,0.0,No,Attchd,RFn,645.0,TA,Y,420.0,36.0,0.0,0.0,0.0,0.0,WD,Normal,219500.0,3736.0,3.5,0.0
65,SC60,RL,76.0,9591.0,Pave,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8.0,Gable,VinylSd,BrkFace,344.0,TA,PConc,TA,1143.0,Ex,Y,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,Gd,BuiltIn,RFn,852.0,TA,Y,192.0,151.0,0.0,0.0,0.0,0.0,WD,Normal,317000.0,4468.0,2.5,0.007924095506203733
66,SC20,RL,0.0,17673.5,Pave,Reg,Lvl,Inside,NAmes,PosA,1Fam,1Story,7.0,Gable,Plywood,BrkFace,287.0,TA,CBlock,TA,1947.0,TA,Y,2155.125,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,Gd,Attchd,RFn,576.0,TA,Y,301.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,180000.0,4730.0,3.0,0.0
67,SC20,RL,72.0,10665.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,167.0,TA,PConc,TA,1453.0,Ex,Y,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,558.0,TA,Y,144.0,29.0,0.0,0.0,0.0,0.0,WD,Normal,226000.0,3490.0,3.0,0.006751054852320675
68,SC30,RM,47.0,4608.0,Pave,Reg,Lvl,Corner,OldTown,Artery,1Fam,1Story,4.0,Gable,MetalSd,None,0.0,Gd,CBlock,TA,747.0,TA,Y,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Attchd,Unf,220.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,80000.0,1714.0,1.0,0.010199652777777778
69,SC50,RL,81.0,15593.0,Pave,Reg,Lvl,Corner,ClearCr,Norm,1Fam,1.5Fin,7.0,Gable,AsbShng,None,0.0,TA,CBlock,TA,1304.0,TA,Y,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Fin,667.0,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,WD,Normal,225000.0,4258.0,2.0,0.0051946386198935416
70,SC20,RL,95.0,13651.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,7.0,Gable,Plywood,BrkFace,410.625,Gd,CBlock,TA,2052.0,Ex,Y,2155.125,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,2.0,Gd,Attchd,Fin,516.0,TA,Y,300.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,244000.0,4791.0,3.0,0.006959197128415501
71,SC20,RL,69.0,7599.0,Pave,Reg,Lvl,Corner,Mitchel,Norm,1Fam,1Story,4.0,Gable,Plywood,None,0.0,TA,CBlock,TA,845.0,TA,Y,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,360.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,129500.0,2050.0,2.0,0.009080142123963679
72,SC60,RL,74.0,10141.0,Pave,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7.0,Gable,VinylSd,BrkFace,40.0,TA,PConc,TA,832.0,Gd,Y,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Fin,427.0,TA,Y,0.0,94.0,0.0,0.0,0.0,0.0,WD,Normal,185000.0,2977.0,2.5,0.007297110738585938
73,SC20,RL,85.0,10200.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,BrkFace,104.0,TA,CBlock,TA,1086.0,Gd,Y,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Unf,490.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,144900.0,2662.0,2.0,0.008333333333333333
74,SC50,RM,60.0,5790.0,Pave,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,3.0,Gambrel,VinylSd,None,0.0,Gd,CBlock,TA,840.0,Gd,N,840.0,765.0,0.0,1605.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,0.0,No,Detchd,Unf,379.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,107400.0,2824.0,2.0,0.010362694300518135
75,SC180,RM,21.0,1596.0,Pave,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4.0,Gable,CmentBd,None,0.0,TA,CBlock,TA,462.0,TA,Y,526.0,462.0,0.0,988.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,BuiltIn,Unf,297.0,TA,Y,120.0,101.0,0.0,0.0,0.0,0.0,WD,Normal,91000.0,1747.0,2.0,0.013157894736842105
76,SC20,RL,0.0,8475.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,952.0,Ex,Y,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,283.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,135750.0,2187.0,1.0,0.0
77,SC50,RM,50.0,8635.0,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,672.0,TA,Y,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,240.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,127000.0,2197.0,2.0,0.005790387955993051
78,SC90,RL,72.0,10778.0,Pave,Reg,Lvl,Inside,Sawyer,Norm,Duplex,1Story,4.0,Hip,HdBoard,None,0.0,TA,CBlock,TA,1768.0,TA,N,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,0.0,No,No,No,0.0,No,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,136500.0,3536.0,2.0,0.006680274633512711
79,SC50,RM,60.0,10440.0,Pave,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,5.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,440.0,Gd,Y,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,440.0,TA,Y,74.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,110000.0,2110.0,1.5,0.005747126436781609
80,SC60,RL,100.0,13000.0,Pave,Reg,Lvl,Corner,NAmes,Norm,1Fam,2Story,6.0,Gable,VinylSd,BrkFace,410.625,Gd,CBlock,TA,896.0,TA,Y,1182.0,960.0,0.0,2142.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,Gd,Attchd,Fin,509.0,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,WD,Normal,193500.0,3547.0,2.5,0.007692307692307693
81,SC120,RM,32.0,4500.0,Pave,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6.0,Hip,VinylSd,BrkFace,410.625,Gd,PConc,Gd,1237.0,Ex,Y,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,0.0,No,Attchd,Fin,405.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,153500.0,2979.0,3.0,0.0071111111111111115
82,SC20,RL,78.0,10206.0,Pave,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8.0,Gable,VinylSd,Stone,410.625,TA,PConc,TA,1563.0,Ex,Y,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,758.0,TA,Y,144.0,99.0,0.0,0.0,0.0,0.0,WD,Normal,245000.0,3884.0,2.0,0.007642563198118754
83,SC20,RL,80.0,8892.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,MetalSd,BrkCmn,66.0,TA,CBlock,TA,1065.0,Gd,Y,1065.0,0.0,0.0,1065.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,No,Detchd,Unf,461.0,TA,Y,74.0,0.0,0.0,0.0,0.0,0.0,COD,Normal,126500.0,2591.0,1.5,0.00899685110211426
84,SC80,RL,0.0,8530.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7.0,Gable,HdBoard,BrkFace,22.0,TA,PConc,TA,384.0,Gd,Y,804.0,670.0,0.0,1474.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,BuiltIn,Fin,400.0,TA,Y,120.0,72.0,0.0,0.0,0.0,0.0,WD,Normal,168500.0,2258.0,2.5,0.0
85,SC60,RL,121.0,16059.0,Pave,Reg,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8.0,Hip,HdBoard,BrkFace,284.0,TA,CBlock,TA,1288.0,Ex,Y,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,TA,Attchd,Unf,462.0,TA,Y,127.0,82.0,0.0,0.0,0.0,0.0,WD,Normal,260000.0,4167.0,2.5,0.007534715735724516
86,SC60,RL,122.0,11911.0,Pave,IR2,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,684.0,Ex,Y,684.0,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,1.0,Gd,BuiltIn,Fin,400.0,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,WD,Normal,174000.0,2644.0,2.5,0.01024263286038116
87,SC160,FV,40.0,3951.0,Pave,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,6.0,Gable,VinylSd,Stone,76.0,TA,PConc,TA,612.0,Ex,Y,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,0.0,No,Detchd,RFn,528.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,New,Partial,164500.0,2364.0,2.5,0.010124019235636548
88,SC50,C (all),105.0,8470.0,Pave,IR1,Lvl,Corner,IDOTRR,Feedr,1Fam,1.5Fin,3.0,Hip,Plywood,None,0.0,Fa,CBlock,Fa,1013.0,TA,N,1013.0,0.0,0.0,1526.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,6.0,0.0,No,No,No,0.0,No,N,0.0,0.0,0.0,0.0,0.0,0.0,ConLD,Abnorml,85000.0,2539.0,1.0,0.012396694214876033
89,SC20,RL,60.0,8070.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,4.0,Gable,VinylSd,None,0.0,TA,PConc,TA,990.0,Ex,Y,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,No,No,0.0,No,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,123600.0,1980.0,2.0,0.007434944237918215
90,SC20,RL,60.0,7200.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,Gable,Wd Sdng,None,0.0,TA,Slab,No,42.0,TA,Y,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,420.0,TA,Y,0.0,29.0,0.0,0.0,0.0,0.0,WD,Normal,109900.0,1502.0,1.0,0.008333333333333333
91,SC20,RL,85.0,8500.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Hip,HdBoard,BrkCmn,203.0,TA,CBlock,TA,1235.0,TA,Y,1235.0,0.0,0.0,1235.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Attchd,Unf,480.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,98600.0,2950.0,1.0,0.01
92,SC30,RL,80.0,13360.0,Pave,IR1,HLS,Inside,Crawfor,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,None,0.0,Gd,BrkTil,TA,876.0,Ex,Y,964.0,0.0,0.0,964.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,432.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,163500.0,2272.0,2.0,0.005988023952095809
93,SC190,C (all),60.0,7200.0,Pave,Reg,Lvl,Corner,OldTown,Norm,2fmCon,2.5Unf,6.0,Hip,MetalSd,None,0.0,TA,BrkTil,Fa,1214.0,Ex,N,1260.0,1031.0,0.0,2291.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,9.0,1.0,Gd,Detchd,Unf,506.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,133900.0,4011.0,2.0,0.008333333333333333
94,SC60,RL,69.0,9337.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,Gd,PConc,TA,824.0,Ex,Y,905.0,881.0,0.0,1786.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,684.0,TA,Y,0.0,162.0,0.0,0.0,0.0,0.0,WD,Normal,204750.0,3294.0,3.5,0.007389953946663811
95,SC60,RL,0.0,9765.0,Pave,IR2,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,BrkFace,68.0,Gd,PConc,Gd,680.0,Gd,Y,680.0,790.0,0.0,1470.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,1.0,TA,BuiltIn,Fin,420.0,TA,Y,232.0,63.0,0.0,0.0,0.0,0.0,WD,Normal,185000.0,2570.0,2.5,0.0
96,SC20,RL,78.0,10264.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,183.0,TA,PConc,TA,1588.0,Ex,Y,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,472.0,TA,Y,158.0,29.0,0.0,0.0,0.0,0.0,WD,Normal,214000.0,3648.0,2.0,0.007599376461418551
97,SC20,RL,73.0,10921.0,Pave,Reg,HLS,Inside,Edwards,Norm,1Fam,1Story,4.0,Hip,HdBoard,BrkFace,48.0,TA,CBlock,TA,960.0,TA,Y,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Fin,432.0,TA,P,120.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,94750.0,2352.0,2.0,0.006684369563226811
98,SC30,RL,85.0,10625.0,Pave,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,458.0,Fa,N,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Basment,Unf,366.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,83000.0,1659.0,1.0,0.008
99,SC20,RL,77.0,9320.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,Gable,Plywood,None,0.0,TA,CBlock,TA,950.0,Fa,Y,1225.0,0.0,0.0,1225.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,No,No,No,0.0,No,Y,352.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,128950.0,2175.0,2.5,0.008261802575107296
100,SC20,RL,0.0,10603.0,Pave,IR1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6.0,Gable,Plywood,BrkFace,28.0,TA,PConc,TA,1610.0,Gd,Y,1610.0,0.0,0.0,1610.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,2.0,TA,Attchd,RFn,480.0,TA,Y,168.0,68.0,0.0,0.0,0.0,0.0,WD,Normal,205000.0,3700.0,3.0,0.0
101,SC60,RL,77.0,9206.0,Pave,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6.0,Gable,HdBoard,BrkFace,336.0,TA,CBlock,TA,741.0,TA,Y,977.0,755.0,0.0,1732.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,1.0,TA,Attchd,Fin,476.0,TA,Y,192.0,46.0,0.0,0.0,0.0,0.0,WD,Normal,178000.0,2949.0,2.5,0.008364110362806865
102,SC90,RL,64.0,7018.0,Pave,Reg,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5.0,Gable,HdBoard,None,0.0,Fa,Slab,No,42.0,TA,Y,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,0.0,No,Attchd,Unf,410.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Alloca,118964.0,1987.0,2.0,0.009119407238529496
103,SC20,RL,94.0,10402.0,Pave,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1226.0,Ex,Y,1226.0,0.0,0.0,1226.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,740.0,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,WD,Normal,198900.0,3192.0,2.0,0.009036723706979426
104,SC50,RM,0.0,7758.0,Pave,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,7.0,Gable,Stucco,BrkFace,410.625,Fa,PConc,TA,1040.0,Ex,Y,1226.0,592.0,0.0,1818.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,2.0,TA,Detchd,Unf,240.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,169500.0,3098.0,1.5,0.0
105,SC60,FV,75.0,9375.0,Pave,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8.0,Hip,VinylSd,BrkFace,410.625,TA,PConc,TA,1053.0,Ex,Y,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,Gd,Attchd,RFn,648.0,TA,Y,140.0,45.0,0.0,0.0,0.0,0.0,WD,Normal,250000.0,3693.0,2.5,0.008
106,SC30,RM,60.0,10800.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,4.0,Mansard,VinylSd,None,0.0,TA,BrkTil,TA,641.0,Gd,Y,1047.0,0.0,0.0,1047.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,273.0,Fa,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,100000.0,1961.0,1.0,0.005555555555555556
107,SC20,RM,50.0,6000.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,789.0,Ex,Y,789.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,250.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Partial,115000.0,1828.0,1.0,0.008333333333333333
108,SC50,RM,85.0,8500.0,Pave,Reg,Lvl,Corner,IDOTRR,Artery,1Fam,1.5Fin,5.0,Gable,CmentBd,None,0.0,TA,CBlock,TA,793.0,TA,N,997.0,520.0,0.0,1517.0,0.0,0.0,2.0,0.0,3.0,1.0,Fa,7.0,0.0,No,No,No,0.0,No,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,115000.0,2310.0,2.0,0.01
109,SC20,RL,105.0,11751.0,Pave,IR1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6.0,Hip,Plywood,BrkFace,410.625,TA,CBlock,TA,1844.0,Ex,Y,1844.0,0.0,0.0,1844.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,RFn,546.0,TA,Y,0.0,122.0,0.0,0.0,0.0,0.0,COD,Normal,190000.0,4234.0,2.0,0.008935409752361501
110,SC50,RL,75.0,9525.0,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6.0,Gable,Wd Sdng,None,0.0,TA,CBlock,Fa,994.0,Gd,Y,1216.0,639.0,0.0,1855.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,0.0,No,Attchd,Unf,325.0,TA,Y,182.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,136900.0,3174.0,2.0,0.007874015748031496
111,SC80,RL,0.0,7750.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,384.0,Ex,Y,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,BuiltIn,Fin,400.0,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,180000.0,2214.0,2.5,0.0
112,SC60,RL,77.0,9965.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,Gable,VinylSd,Stone,220.0,TA,PConc,TA,1264.0,Ex,Y,1282.0,1414.0,0.0,2696.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,1.0,Gd,BuiltIn,Fin,792.0,TA,Y,120.0,170.0,0.0,0.0,0.0,0.0,New,Partial,340037.5,4752.0,3.5,0.00772704465629704
113,SC20,RL,0.0,17673.5,Pave,Reg,Bnk,Corner,Crawfor,Norm,1Fam,1Story,6.0,Hip,Wd Sdng,BrkFace,184.0,Gd,CBlock,TA,1809.0,TA,Y,2155.125,0.0,0.0,2259.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,2.0,Gd,Basment,Unf,450.0,TA,Y,166.0,120.0,0.0,0.0,0.0,0.0,COD,Abnorml,217000.0,4518.0,3.0,0.0
114,SC70,RL,61.0,7259.0,Pave,IR1,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6.0,Gambrel,Wd Sdng,None,0.0,TA,CBlock,TA,1028.0,Ex,Y,1436.0,884.0,0.0,2320.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,TA,Detchd,Unf,180.0,TA,Y,224.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,259500.0,3528.0,3.5,0.008403361344537815
115,SC160,FV,34.0,3230.0,Pave,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,6.0,Gable,MetalSd,BrkFace,410.625,TA,PConc,TA,729.0,Gd,Y,729.0,729.0,0.0,1458.0,0.0,0.0,2.0,1.0,2.0,1.0,TA,5.0,1.0,Fa,Detchd,Unf,440.0,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,WD,Normal,176000.0,2627.0,2.5,0.010526315789473684
116,SC20,RL,0.0,11616.0,Pave,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,BrkFace,116.0,TA,CBlock,TA,1092.0,TA,Y,1092.0,0.0,0.0,1092.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,Po,Attchd,Unf,288.0,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,WD,Normal,139000.0,2472.0,1.0,0.0
117,SC20,RL,74.0,8536.0,Pave,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1125.0,Gd,Y,1125.0,0.0,0.0,1125.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,0.0,No,Attchd,Unf,430.0,TA,Y,80.0,64.0,0.0,0.0,0.0,0.0,New,Partial,155000.0,2680.0,1.5,0.008669165885660732
